day,time,Alog_in0,Alog_in1,Alog_in2,Alog_in3,Alog_in4,Alog_in5,Alog_in6,Alog_in7
2024:12:11,17:11:16,,,,,,,,
2024:12:11,17:11:17,,,,,,,,
2024:12:11,17:11:18,,,,,,,,
2024:12:11,17:11:19,,,,,,,,
2024:12:11,17:11:20,,,,,,,,
2024:12:11,17:11:21,,,,,,,,
2024:12:11,17:11:22,,,,,,,,
2024:12:11,17:11:23,,,,,,,,
2024:12:11,17:11:24,,,,,,,,
2024:12:11,17:11:25,,,,,,,,
2024:12:11,17:11:26,,,,,,,,
2024:12:11,17:11:27,,,,,,,,
2024:12:11,17:11:28,,,,,,,,
2024:12:11,17:11:29,,,,,,,,
2024:12:11,17:11:30,,,,,,,,
2024:12:11,17:11:31,,,,,,,,
2024:12:11,17:11:32,,,,,,,,
2024:12:11,17:11:33,,,,,,,,
2024:12:11,17:11:34,,,,,,,,
2024:12:11,17:11:35,,,,,,,,
2024:12:11,17:11:36,,,,,,,,
2024:12:11,17:11:37,,,,,,,,
2024:12:11,17:11:38,,,,,,,,
2024:12:11,17:11:39,,,,,,,,
2024:12:11,17:11:40,,,,,,,,
2024:12:11,17:11:41,,,,,,,,
2024:12:11,17:11:42,,,,,,,,
2024:12:11,17:11:43,,,,,,,,
2024:12:11,17:11:44,,,,,,,,
2024:12:11,17:11:45,,,,,,,,
2024:12:11,17:11:46,,,,,,,,
2024:12:11,17:11:47,,,,,,,,
2024:12:11,17:11:48,,,,,,,,
2024:12:11,17:11:49,,,,,,,,
2024:12:11,17:11:50,,,,,,,,
2024:12:11,17:11:51,,,,,,,,
2024:12:11,17:11:52,,,,,,,,
2024:12:11,17:11:53,,,,,,,,
2024:12:11,17:11:54,,,,,,,,
2024:12:11,17:11:55,,,,,,,,
2024:12:11,17:11:56,,,,,,,,
2024:12:11,17:11:57,,,,,,,,
2024:12:11,17:11:59,,,,,,,,
2024:12:11,17:12:0,,,,,,,,
2024:12:11,17:12:1,,,,,,,,
2024:12:11,17:12:2,,,,,,,,
2024:12:11,17:12:3,,,,,,,,
2024:12:11,17:12:4,,,,,,,,
2024:12:11,17:12:5,,,,,,,,
2024:12:11,17:12:6,,,,,,,,
2024:12:11,17:12:7,,,,,,,,
2024:12:11,17:12:8,,,,,,,,
2024:12:11,17:12:9,,,,,,,,
2024:12:11,17:12:10,,,,,,,,
2024:12:11,17:12:11,,,,,,,,
2024:12:11,17:12:12,,,,,,,,
2024:12:11,17:12:13,,,,,,,,
2024:12:11,17:12:14,,,,,,,,
2024:12:11,17:12:15,,,,,,,,
2024:12:11,17:12:16,,,,,,,,
2024:12:11,17:12:17,,,,,,,,
2024:12:11,17:12:18,,,,,,,,
2024:12:11,17:12:19,,,,,,,,
2024:12:11,17:12:20,,,,,,,,
2024:12:11,17:12:21,,,,,,,,
2024:12:11,17:12:22,,,,,,,,
2024:12:11,17:12:23,,,,,,,,
2024:12:11,17:12:24,,,,,,,,
2024:12:11,17:12:25,,,,,,,,
2024:12:11,17:12:26,,,,,,,,
2024:12:11,17:12:27,,,,,,,,
2024:12:11,17:12:28,,,,,,,,
2024:12:11,17:12:29,,,,,,,,
2024:12:11,17:12:30,,,,,,,,
2024:12:11,17:12:31,,,,,,,,
2024:12:11,17:12:32,,,,,,,,
2024:12:11,17:12:33,,,,,,,,
2024:12:11,17:12:34,,,,,,,,
2024:12:11,17:12:35,,,,,,,,
2024:12:11,17:12:36,,,,,,,,
2024:12:11,17:12:37,,,,,,,,
2024:12:11,17:12:38,,,,,,,,
2024:12:11,17:12:39,,,,,,,,
2024:12:11,17:12:40,,,,,,,,
2024:12:11,17:12:41,,,,,,,,
2024:12:11,17:12:42,,,,,,,,
2024:12:11,17:12:43,,,,,,,,
2024:12:11,17:12:44,,,,,,,,
2024:12:11,17:12:45,,,,,,,,
2024:12:11,17:12:46,,,,,,,,
2024:12:11,17:12:47,,,,,,,,
2024:12:11,17:12:48,,,,,,,,
2024:12:11,17:12:49,,,,,,,,
2024:12:11,17:12:50,,,,,,,,
2024:12:11,17:12:51,,,,,,,,
2024:12:11,17:12:52,,,,,,,,
2024:12:11,17:12:53,,,,,,,,
2024:12:11,17:12:54,,,,,,,,
2024:12:11,17:12:55,,,,,,,,
2024:12:11,17:12:56,,,,,,,,
2024:12:11,17:12:57,,,,,,,,
2024:12:11,17:12:58,,,,,,,,
2024:12:11,17:12:59,,,,,,,,
2024:12:11,17:13:0,,,,,,,,
2024:12:11,17:13:1,,,,,,,,
2024:12:11,17:13:2,,,,,,,,
2024:12:11,17:13:3,,,,,,,,
2024:12:11,17:13:4,,,,,,,,
2024:12:11,17:13:5,,,,,,,,
2024:12:11,17:13:6,,,,,,,,
2024:12:11,17:13:7,,,,,,,,
2024:12:11,17:13:8,,,,,,,,
2024:12:11,17:13:9,,,,,,,,
2024:12:11,17:13:10,,,,,,,,
2024:12:11,17:13:11,,,,,,,,
2024:12:11,17:13:12,,,,,,,,
2024:12:11,17:13:13,,,,,,,,
2024:12:11,17:13:14,,,,,,,,
2024:12:11,17:13:15,,,,,,,,
2024:12:11,17:13:16,,,,,,,,
2024:12:11,17:13:17,,,,,,,,
2024:12:11,17:13:19,,,,,,,,
2024:12:11,17:13:20,,,,,,,,
2024:12:11,17:13:21,,,,,,,,
2024:12:11,17:13:22,,,,,,,,
2024:12:11,17:13:23,,,,,,,,
2024:12:11,17:13:24,,,,,,,,
2024:12:11,17:13:25,,,,,,,,
2024:12:11,17:13:26,,,,,,,,
2024:12:11,17:13:27,,,,,,,,
2024:12:11,17:13:28,,,,,,,,
2024:12:11,17:13:29,,,,,,,,
2024:12:11,17:13:30,,,,,,,,
2024:12:11,17:13:31,,,,,,,,
2024:12:11,17:13:32,,,,,,,,
2024:12:11,17:13:33,,,,,,,,
2024:12:11,17:13:34,,,,,,,,
2024:12:11,17:13:35,,,,,,,,
2024:12:11,17:13:36,,,,,,,,
2024:12:11,17:13:37,,,,,,,,
2024:12:11,17:13:38,,,,,,,,
2024:12:11,17:13:39,,,,,,,,
2024:12:11,17:13:40,,,,,,,,
2024:12:11,17:13:41,,,,,,,,
2024:12:11,17:13:42,,,,,,,,
2024:12:11,17:13:43,,,,,,,,
2024:12:11,17:13:44,,,,,,,,
2024:12:11,17:13:45,,,,,,,,
2024:12:11,17:13:46,,,,,,,,
2024:12:11,17:13:47,,,,,,,,
2024:12:11,17:13:48,,,,,,,,
2024:12:11,17:13:49,,,,,,,,
2024:12:11,17:13:50,,,,,,,,
2024:12:11,17:13:51,,,,,,,,
2024:12:11,17:13:52,,,,,,,,
2024:12:11,17:13:53,,,,,,,,
2024:12:11,17:13:54,,,,,,,,
2024:12:11,17:13:55,,,,,,,,
2024:12:11,17:13:56,,,,,,,,
2024:12:11,17:13:57,,,,,,,,
2024:12:11,17:13:58,,,,,,,,
2024:12:11,17:13:59,,,,,,,,
2024:12:11,17:14:0,,,,,,,,
2024:12:11,17:14:1,,,,,,,,
2024:12:11,17:14:2,,,,,,,,
2024:12:11,17:14:3,,,,,,,,
2024:12:11,17:14:4,,,,,,,,
2024:12:11,17:14:5,,,,,,,,
2024:12:11,17:14:6,,,,,,,,
2024:12:11,17:14:7,,,,,,,,
2024:12:11,17:14:8,,,,,,,,
2024:12:11,17:14:9,,,,,,,,
2024:12:11,17:14:10,,,,,,,,
2024:12:11,17:14:11,,,,,,,,
2024:12:11,17:14:12,,,,,,,,
2024:12:11,17:14:13,,,,,,,,
2024:12:11,17:14:14,,,,,,,,
2024:12:11,17:14:15,,,,,,,,
2024:12:11,17:14:16,,,,,,,,
2024:12:11,17:14:17,,,,,,,,
2024:12:11,17:14:18,,,,,,,,
2024:12:11,17:14:19,,,,,,,,
2024:12:11,17:14:20,,,,,,,,
2024:12:11,17:14:21,,,,,,,,
2024:12:11,17:14:22,,,,,,,,
2024:12:11,17:14:23,,,,,,,,
2024:12:11,17:14:24,,,,,,,,
2024:12:11,17:14:25,,,,,,,,
2024:12:11,17:14:26,,,,,,,,
2024:12:11,17:14:27,,,,,,,,
2024:12:11,17:14:28,,,,,,,,
2024:12:11,17:14:30,,,,,,,,
2024:12:11,17:14:31,,,,,,,,
2024:12:11,17:14:32,,,,,,,,
2024:12:11,17:14:33,,,,,,,,
2024:12:11,17:14:34,,,,,,,,
2024:12:11,17:14:35,,,,,,,,
2024:12:11,17:14:36,,,,,,,,
2024:12:11,17:14:37,,,,,,,,
2024:12:11,17:14:38,,,,,,,,
2024:12:11,17:14:39,,,,,,,,
2024:12:11,17:14:40,,,,,,,,
2024:12:11,17:14:41,,,,,,,,
2024:12:11,17:14:42,,,,,,,,
2024:12:11,17:14:43,,,,,,,,
2024:12:11,17:14:44,,,,,,,,
2024:12:11,17:14:45,,,,,,,,
2024:12:11,17:14:46,,,,,,,,
2024:12:11,17:14:47,,,,,,,,
2024:12:11,17:14:48,,,,,,,,
2024:12:11,17:14:49,,,,,,,,
2024:12:11,17:14:50,,,,,,,,
2024:12:11,17:14:51,,,,,,,,
2024:12:11,17:14:52,,,,,,,,
2024:12:11,17:14:53,,,,,,,,
2024:12:11,17:14:54,,,,,,,,
2024:12:11,17:14:55,,,,,,,,
2024:12:11,17:14:56,,,,,,,,
2024:12:11,17:14:57,,,,,,,,
2024:12:11,17:14:58,,,,,,,,
2024:12:11,17:14:59,,,,,,,,
2024:12:11,17:15:0,,,,,,,,
2024:12:11,17:15:1,,,,,,,,
2024:12:11,17:15:2,,,,,,,,
2024:12:11,17:15:3,,,,,,,,
2024:12:11,17:15:4,,,,,,,,
2024:12:11,17:15:5,,,,,,,,
2024:12:11,17:15:6,,,,,,,,
2024:12:11,17:15:7,,,,,,,,
2024:12:11,17:15:8,,,,,,,,
2024:12:11,17:15:9,,,,,,,,
2024:12:11,17:15:10,,,,,,,,
2024:12:11,17:15:11,,,,,,,,
2024:12:11,17:15:12,,,,,,,,
2024:12:11,17:15:13,,,,,,,,
2024:12:11,17:15:15,,,,,,,,
2024:12:11,17:15:16,,,,,,,,
2024:12:11,17:15:17,,,,,,,,
2024:12:11,17:15:18,,,,,,,,
2024:12:11,17:15:19,,,,,,,,
2024:12:11,17:15:20,,,,,,,,
2024:12:11,17:15:21,,,,,,,,
2024:12:11,17:15:22,,,,,,,,
2024:12:11,17:15:23,,,,,,,,
2024:12:11,17:15:24,,,,,,,,
2024:12:11,17:15:25,,,,,,,,
2024:12:11,17:15:26,,,,,,,,
2024:12:11,17:15:27,,,,,,,,
2024:12:11,17:15:28,,,,,,,,
2024:12:11,17:15:29,,,,,,,,
2024:12:11,17:15:30,,,,,,,,
2024:12:11,17:15:31,,,,,,,,
2024:12:11,17:15:32,,,,,,,,
2024:12:11,17:15:33,,,,,,,,
2024:12:11,17:15:34,,,,,,,,
2024:12:11,17:15:35,,,,,,,,
2024:12:11,17:15:36,,,,,,,,
2024:12:11,17:15:37,,,,,,,,
2024:12:11,17:15:38,,,,,,,,
2024:12:11,17:15:39,,,,,,,,
2024:12:11,17:15:40,,,,,,,,
2024:12:11,17:15:41,,,,,,,,
2024:12:11,17:15:42,,,,,,,,
2024:12:11,17:15:43,,,,,,,,
2024:12:11,17:15:44,,,,,,,,
2024:12:11,17:15:45,,,,,,,,
2024:12:11,17:15:46,,,,,,,,
2024:12:11,17:15:47,,,,,,,,
2024:12:11,17:15:48,,,,,,,,
2024:12:11,17:15:49,,,,,,,,
2024:12:11,17:15:50,,,,,,,,
2024:12:11,17:15:51,,,,,,,,
2024:12:11,17:15:52,,,,,,,,
2024:12:11,17:15:53,,,,,,,,
2024:12:11,17:15:54,,,,,,,,
2024:12:11,17:15:55,,,,,,,,
2024:12:11,17:15:56,,,,,,,,
2024:12:11,17:15:57,,,,,,,,
2024:12:11,17:15:58,,,,,,,,
2024:12:11,17:15:59,,,,,,,,
2024:12:11,17:16:0,,,,,,,,
2024:12:11,17:16:1,,,,,,,,
2024:12:11,17:16:2,,,,,,,,
2024:12:11,17:16:3,,,,,,,,
2024:12:11,17:16:4,,,,,,,,
2024:12:11,17:16:5,,,,,,,,
2024:12:11,17:16:6,,,,,,,,
2024:12:11,17:16:7,,,,,,,,
2024:12:11,17:16:8,,,,,,,,
2024:12:11,17:16:9,,,,,,,,
2024:12:11,17:16:10,,,,,,,,
2024:12:11,17:16:11,,,,,,,,
2024:12:11,17:16:12,,,,,,,,
2024:12:11,17:16:13,,,,,,,,
2024:12:11,17:16:14,,,,,,,,
2024:12:11,17:16:15,,,,,,,,
2024:12:11,17:16:16,,,,,,,,
2024:12:11,17:16:17,,,,,,,,
2024:12:11,17:16:18,,,,,,,,
2024:12:11,17:16:19,,,,,,,,
2024:12:11,17:16:20,,,,,,,,
2024:12:11,17:16:21,,,,,,,,
2024:12:11,17:16:22,,,,,,,,
2024:12:11,17:16:23,,,,,,,,
2024:12:11,17:16:24,,,,,,,,
2024:12:11,17:16:25,,,,,,,,
2024:12:11,17:16:27,,,,,,,,
2024:12:11,17:16:28,,,,,,,,
2024:12:11,17:16:29,,,,,,,,
2024:12:11,17:16:30,,,,,,,,
2024:12:11,17:16:31,,,,,,,,
2024:12:11,17:16:32,,,,,,,,
2024:12:11,17:16:33,,,,,,,,
2024:12:11,17:16:34,,,,,,,,
2024:12:11,17:16:35,,,,,,,,
2024:12:11,17:16:36,,,,,,,,
2024:12:11,17:16:37,,,,,,,,
2024:12:11,17:16:38,,,,,,,,
2024:12:11,17:16:39,,,,,,,,
2024:12:11,17:16:40,,,,,,,,
2024:12:11,17:16:41,,,,,,,,
2024:12:11,17:16:42,,,,,,,,
2024:12:11,17:16:43,,,,,,,,
2024:12:11,17:16:44,,,,,,,,
2024:12:11,17:16:45,,,,,,,,
2024:12:11,17:16:46,,,,,,,,
2024:12:11,17:16:47,,,,,,,,
2024:12:11,17:16:48,,,,,,,,
2024:12:11,17:16:49,,,,,,,,
2024:12:11,17:16:50,,,,,,,,
2024:12:11,17:16:51,,,,,,,,
2024:12:11,17:16:52,,,,,,,,
2024:12:11,17:16:53,,,,,,,,
2024:12:11,17:16:54,,,,,,,,
2024:12:11,17:16:55,,,,,,,,
2024:12:11,17:16:56,,,,,,,,
2024:12:11,17:16:57,,,,,,,,
2024:12:11,17:16:58,,,,,,,,
2024:12:11,17:16:59,,,,,,,,
2024:12:11,17:17:0,,,,,,,,
2024:12:11,17:17:1,,,,,,,,
2024:12:11,17:17:2,,,,,,,,
2024:12:11,17:17:3,,,,,,,,
2024:12:11,17:17:4,,,,,,,,
2024:12:11,17:17:5,,,,,,,,
2024:12:11,17:17:6,,,,,,,,
2024:12:11,17:17:7,,,,,,,,
2024:12:11,17:17:8,,,,,,,,
2024:12:11,17:17:9,,,,,,,,
2024:12:11,17:17:10,,,,,,,,
2024:12:11,17:17:11,,,,,,,,
2024:12:11,17:17:12,,,,,,,,
2024:12:11,17:17:13,,,,,,,,
2024:12:11,17:17:14,,,,,,,,
2024:12:11,17:17:15,,,,,,,,
2024:12:11,17:17:16,,,,,,,,
2024:12:11,17:17:17,,,,,,,,
2024:12:11,17:17:18,,,,,,,,
2024:12:11,17:17:19,,,,,,,,
2024:12:11,17:17:20,,,,,,,,
2024:12:11,17:17:21,,,,,,,,
2024:12:11,17:17:22,,,,,,,,
2024:12:11,17:17:23,,,,,,,,
2024:12:11,17:17:24,,,,,,,,
2024:12:11,17:17:25,,,,,,,,
2024:12:11,17:17:26,,,,,,,,
2024:12:11,17:17:27,,,,,,,,
2024:12:11,17:17:28,,,,,,,,
2024:12:11,17:17:29,,,,,,,,
2024:12:11,17:17:30,,,,,,,,
2024:12:11,17:17:31,,,,,,,,
2024:12:11,17:17:32,,,,,,,,
2024:12:11,17:17:33,,,,,,,,
2024:12:11,17:17:34,,,,,,,,
2024:12:11,17:17:35,,,,,,,,
2024:12:11,17:17:37,,,,,,,,
2024:12:11,17:17:38,,,,,,,,
2024:12:11,17:17:40,,,,,,,,
2024:12:11,17:17:41,,,,,,,,
2024:12:11,17:17:42,,,,,,,,
2024:12:11,17:17:43,,,,,,,,
2024:12:11,17:17:44,,,,,,,,
2024:12:11,17:17:45,,,,,,,,
2024:12:11,17:17:46,,,,,,,,
2024:12:11,17:17:47,,,,,,,,
2024:12:11,17:17:48,,,,,,,,
2024:12:11,17:17:49,,,,,,,,
2024:12:11,17:17:51,,,,,,,,
2024:12:11,17:17:52,,,,,,,,
2024:12:11,17:17:53,,,,,,,,
2024:12:11,17:17:54,,,,,,,,
2024:12:11,17:17:55,,,,,,,,
2024:12:11,17:17:56,,,,,,,,
2024:12:11,17:17:57,,,,,,,,
2024:12:11,17:17:58,,,,,,,,
2024:12:11,17:17:59,,,,,,,,
2024:12:11,17:18:0,,,,,,,,
2024:12:11,17:18:1,,,,,,,,
2024:12:11,17:18:3,,,,,,,,
